CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
0;2;b'\xc2\xa3\xc2\xa2\xc2\xaa\xc2\xa4!';b'\xc2\xa2\xc2\xa3!';0.4;0.4;0.6;7431480;14356726.273934769;6925246.2739347685;0;1.127817130955809;3
3;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;7689840;9187887.130884282;1498047.1308842823;1;0.9315506303426705;0
3;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;5966220;5551898.31472051;414321.6852794904;1;0.7818791902732876;0
3;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8143060541520364;0
5;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219880;9226130.824934335;1993749.1750656646;0;1.0692455676581287;3
5;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2607600;0.0;2607600.0;0;1.0212025666536775;2
5;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252862370347872;1
6;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219880;9226130.824934335;1993749.1750656646;0;1.0692455676581287;3
6;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2607600;0.0;2607600.0;0;1.0212025666536775;2
6;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252862370347872;1
7;2;b'\xc2\xaf\xc2\xa3\xc2\xa4\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.6;12957660;9187887.130884282;3769772.8691157177;1;0.9286250867014503;0
7;3;b'\xc2\xa3\xc2\xa4\xc2\xa2!';b'\xc2\xa4!';0.5;0.5;0.5;12957420;5286874.47316652;7670545.52683348;1;0.623331329488242;0
8;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219760;9226130.824934335;1993629.1750656646;0;1.0691939127944796;3
8;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5253600;0.0;5253600.0;1;0.814052475730486;1
8;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252251903777474;1
9;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219760;9226130.824934335;1993629.1750656646;0;1.0691939127944796;3
9;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5253600;0.0;5253600.0;1;0.814052475730486;1
9;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252251903777474;1
10;2;b'\xc2\xa2\xc2\xa3\xc2\xaa\xc2\xa4!';b'\xc2\xa2\xc2\xa3!';0.6;0.6;0.6;9859020;4626754.498196307;5232265.501803693;1;0.3621126859734445;0
10;3;b'\xc2\xa3\xc2\xaa\xc2\xa4!';b'\xc2\xa3!';0.5;0.5;0.5;6207840;3120968.5680755586;3086871.4319244414;1;0.530021834690569;0
10;4;b'\xc2\xaa\xc2\xa4!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;5431920;0;5431920.0;1;0.3464867376684352;0
10;5;b'\xc2\xa4!';b'!';0.5;0.5;0.5;3605760;0;3605760.0;1;0.48941104948894737;0
10;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.7716156572943588;0
11;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9226130.824934335;3625550.8249343354;0;1.3054444755389258;3
11;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;0;1.0216909399099967;2
12;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9226130.824934335;3625550.8249343354;0;1.3054444755389258;3
12;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;0;1.0216909399099967;2
13;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9226130.824934335;3625550.8249343354;0;1.3054444755389258;3
