CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
0;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.75;0.75;0.75;21003036;1348479.8825358814;19654556.117464118;1;0.3872091689200974;0
0;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;13983772;0.0;13983772.0;1;0.9332308228370423;1
0;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;13983768;0;13983768.0;1;0.9332312079842406;0
0;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.2796834751118866;1
1;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;9931761;1348479.8825358814;8583281.117464118;1;0.3881747329465283;0
1;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;9931754;1105109.9769782238;8826644.023021776;1;0.36474209762796894;0
1;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2146314018503113;1
2;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;9940661;1348479.8825358814;8592181.117464118;1;0.3873054557197016;0
2;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;9940636;1105109.9769782238;8835526.023021776;1;0.3638745535635351;0
2;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2146190771399619;1
3;2;b'\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6;0.6;0.6;1315877;115026.08885661009;1200850.91114339;1;0.9675474467717359;2
3;3;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;1313306;0.0;1313306.0;1;0.9567195061664892;1
3;4;b'\xc2\xa3\xc2\xa4!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;1298814;0;1298814.0;1;0.9581148944663533;0
3;5;b'\xc2\xa4!';b'!';0.5;0.5;0.5;1296011;0;1296011.0;1;0.9583847863656438;0
3;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.0831735378074847;1
4;2;b'\xc2\xa3\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.75;11317732;4272840.260878887;7044891.739121113;1;0.4115012094480788;0
4;3;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;11317340;7415492.11315607;3901847.88684393;1;0.7141348429994918;0
5;2;b'\xc2\xa2\xc2\xa6\xc2\xa2\xc2\xa3!';b'\xc2\xa2\xc2\xa4!';0.4;0.4;0.4;15824861;1220136.0658348338;14604724.934165167;1;0.6166715104345389;0
5;3;b'\xc2\xa6\xc2\xa2\xc2\xa3!';b'\xc2\xa4!';0.25;0.25;0.19999999999999996;13228270;1263784.939415771;11964485.060584228;1;0.870891758049055;0
5;4;b'\xc2\xa2\xc2\xa3!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;13217737;0;13217737.0;1;0.7502201397049297;0
5;5;b'\xc2\xa3!';b'!';0.5;0.5;0.5;8;0;8.0;0;2.0229129631505725;1
5;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.022913733444969;1
6;2;b'\xc2\xa2\xc2\xa3\xc2\xa2\xc2\xa3!';b'\xc2\xa2\xc2\xa4!';0.4;0.4;0.5;18409807;1220136.0658348338;17189670.934165165;1;0.6168402049074455;0
6;3;b'\xc2\xa3\xc2\xa2\xc2\xa3!';b'\xc2\xa3!';0.5;0.5;0.6666666666666666;9876924;0.0;9876924.0;0;1.3209612035136298;2
6;4;b'\xc2\xa2\xc2\xa3!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;9857591;0;9857591.0;0;1.3228227162103778;1
7;2;b'\xc2\xa3\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;1.0;16490779;5365513.027061175;11125265.972938824;1;0.5177696539064625;0
7;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;16490765;7252917.276495002;9237847.723504998;1;0.699503116659027;0
8;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;2592033;115026.08885661009;2477006.91114339;0;1.7083804900964523;3
8;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2592024;0.0;2592024.0;0;1.6973058627106197;2
8;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.9468835581679005;1
9;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;18921550;4272840.260878887;14648709.739121113;1;0.41146336873583433;0
9;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;18920902;7415492.11315607;11505409.88684393;1;0.7141216517079461;0
9;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.8219407478466931;1
10;2;b'\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa2!';b'\xc2\xa2\xc2\xa4!';0.4;0.4;0.4;18406955;115026.08885661009;18291928.91114339;0;1.017637669375034;3
10;3;b'\xc2\xa2\xc2\xa3\xc2\xa2!';b'\xc2\xa3!';0.5;0.5;0.6666666666666666;12597707;1268559.9757509837;11329147.024249017;0;1.6880616536061608;2
10;4;b'\xc2\xa3\xc2\xa2!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;12013377;0;12013377.0;0;1.6221793390478363;1
10;5;b'\xc2\xa2!';b'!';0.5;0.5;0.5;12013368;0;12013368.0;0;1.6221802056290329;1
11;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;5184231;4272840.260878887;911390.739121113;1;0.41144622968550476;0
11;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;5184145;7415492.11315607;2231347.11315607;1;0.7140503994762389;0
11;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.49920112714437365;0
12;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;10452776;4272840.260878887;6179935.739121113;1;0.4116221456683816;0
12;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;10450903;7415492.11315607;3035410.88684393;1;0.7143983799700085;0
12;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.0066683797479683;1
13;2;b'\xc2\xa2\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.5;0.5;0.6;18912449;4149906.497653692;14762542.502346307;1;0.40050537601838554;0
13;3;b'\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.4;0.4;0.4;18897433;7295473.960647224;11601959.039352775;1;0.7048278425519457;0
13;4;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;18896727;311583.65926125203;18585143.340738747;1;0.0324393751251861;0
13;5;b'\xc2\xa3\xc2\xa4!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;16235122;0;16235122.0;1;0.2587154090265191;0
13;6;b'\xc2\xa4!';b'!';0.5;0.5;0.5;16233639;0;16233639.0;1;0.2588582023503322;0
13;7;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.8219433475902824;1
16;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;6393645;115026.08885661009;6278618.9111433895;0;1.2757608182971878;3
16;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;6393620;0.0;6393620.0;0;1.2646877315001488;2
16;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.8803089391855636;1
17;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;2592049;115026.08885661009;2477022.91114339;0;1.6745095863128827;3
17;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2592018;0.0;2592018.0;0;1.6634370772366416;2
17;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.9130141949731247;1
18;2;b'\xc2\xa2\xc2\xa6\xc2\xa2\xc2\xa3!';b'\xc2\xa2\xc2\xa4!';0.4;0.4;0.4;3801586;115026.08885661009;3686559.91114339;0;1.9250458168602234;3
18;3;b'\xc2\xa6\xc2\xa2\xc2\xa3!';b'\xc2\xa4!';0.25;0.25;0.19999999999999996;2615564;0.0;2615564.0;0;2.028168585533369;2
18;4;b'\xc2\xa2\xc2\xa3!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;2615554;0;2615554.0;0;2.028169548401365;1
18;5;b'\xc2\xa3!';b'!';0.5;0.5;0.5;44;0;44.0;0;2.28000863563415;1
18;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.2800128722533324;1
19;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;3801592;115026.08885661009;3686565.91114339;0;1.92355780065914;3
19;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;148;0.0;148.0;0;2.2785111833267053;2
19;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.2785254337730465;1
20;2;b'\xc2\xa1\xc2\xa2\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.2727272727272727;0.2727272727272727;0.5;10453802;4272840.260878887;6180961.739121113;1;0.41147973749176703;0
20;3;b'\xc2\xa2\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.19999999999999996;0.19999999999999996;0.4;10453792;7415492.11315607;3038299.88684393;1;0.7140765894857313;0
20;4;b'\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa4!';b'!';0.11111111111111116;0.11111111111111116;0.19999999999999996;7798155;0;7798155.0;1;0.25576537406024563;0
20;5;b'\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa2\xc2\xa7\xc2\xa3\xc2\xa4!';b'!';0.125;0.125;0.19999999999999996;7796236;0;7796236.0;1;0.2559501484286861;0
21;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;2764711;4272840.260878887;1508129.260878887;1;0.4114606727054454;0
21;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;2760913;7415492.11315607;4654579.11315607;1;0.7144222590963104;0
21;4;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2760900;378027.75872566237;2382872.2412743377;1;0.03680859080799247;0
21;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.2662477327859566;0
22;2;b'\xc2\xa3\xc2\xa2!';b'\xc2\xa2\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;10477693;115026.08885661009;10362666.91114339;0;1.2734450244799072;3
23;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.75;0.75;0.75;22752165;1348479.8825358814;21403685.117464118;1;0.3850053566507564;0
23;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;4426158;0.0;4426158.0;0;2.0197171079849094;2
23;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;4425195;0;4425195.0;0;2.0198098321729283;1
23;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.445897696347443;1
24;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;10254450;1348479.8825358814;8905970.117464118;1;0.39609287791197983;0
24;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;51;0.0;51.0;0;1.2536153272664632;2
24;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.253620237893243;1
25;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;27046139;4272840.260878887;22773298.739121113;1;0.4115140155924261;0
25;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;27032503;7463596.337698319;19568906.662301682;1;0.7200546733463883;0
25;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.6042820676127847;1
26;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;18858263;1220136.0658348338;17638126.934165165;1;0.8643538002416109;0
26;3;b'\xc2\xa4!';b'\xc2\xa3!';0.5;0.5;0.33333333333333326;13586550;1461689.6464845312;12124860.353515469;0;1.395208594657199;2
26;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.5626725937450257;1
27;2;b'\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.6;26353748;4272840.260878887;22080907.739121113;1;0.41142023224961166;0
27;3;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;26353716;7415492.11315607;18938223.88684393;1;0.7140192025531672;0
27;4;b'\xc2\xa3\xc2\xa4!';b'!';0.33333333333333337;0.33333333333333337;0.33333333333333326;1299623;0;1299623.0;0;2.4123836314432063;1
27;5;b'\xc2\xa4!';b'!';0.5;0.5;0.5;1299614;0;1299614.0;0;2.412384498024403;1
27;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.5375201708052177;1
28;2;b'\xc2\xa6\xc2\xa6\xc2\xa2\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.6;7745987;4272840.260878887;3473146.739121113;1;0.4118596852030052;0
28;3;b'\xc2\xa6\xc2\xa2\xc2\xa4\xc2\xa3!';b'\xc2\xa4!';0.4;0.4;0.4;7745746;7415492.11315607;330253.88684393;1;0.714478779447678;0
28;4;b'\xc2\xa2\xc2\xa4\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.5;7745746;378027.75872566237;7367718.241274337;1;0.036863859430965276;0
28;5;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;7745722;435285.1811094543;7310436.8188905455;1;0.04237930426900083;0
28;6;b'\xc2\xa3!';b'!';0.5;0.5;0.5;2588370;0;2588370.0;1;0.4970520057772079;0
28;7;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.746277869268735;0
29;2;b'\xc2\xa4\xc2\xa2\xc2\xa3\xc2\xa6\xc2\xa6!';b'\xc2\xa2\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.6;18517641;1220136.0658348338;17297504.934165165;1;0.8638313480669586;0
29;3;b'\xc2\xa2\xc2\xa3\xc2\xa6\xc2\xa6!';b'\xc2\xa3!';0.4;0.4;0.5;2594410;0.0;2594410.0;0;2.279545303554454;2
29;4;b'\xc2\xa3\xc2\xa6\xc2\xa6!';b'!';0.25;0.25;0.33333333333333326;1302040;0;1302040.0;0;2.4039834747589364;1
29;5;b'\xc2\xa6\xc2\xa6!';b'!';0.33333333333333337;0.33333333333333337;0.5;1302028;0;1302028.0;0;2.4039846302005317;1
31;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;38361971;4272840.260878887;34089130.73912111;1;0.4114377564471396;0
31;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;35697797;4114707.6708215736;31583089.329178426;1;0.6527364634861519;0
31;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;3.693771056606309;1
32;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;33267475;115026.08885661009;33152448.91114339;0;1.5165400185802358;3
32;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;33267466;0.0;33267466.0;0;1.5054653911944031;2
32;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;4.70868322327599;1
33;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;26726358;1220136.0658348338;25506221.934165165;1;0.6055968916044625;0
33;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;26726343;1105109.9769782238;25621233.023021776;1;0.5945228419394275;0
33;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;3.061509371639697;1
34;2;b'\xc2\xa3\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.5;0.5;0.5;29113144;1220136.0658348338;27893007.934165165;1;0.37573401465294154;0
34;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;29112982;1105109.9769782238;28007872.023021776;1;0.36467411914744835;0
36;2;b'\xc2\xa3\xc2\xa4\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.5;0.5;0.5;1296021;1348479.8825358814;52458.88253588136;1;0.26301720306220344;0
36;3;b'\xc2\xa4\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;1.0;1296014;1105109.9769782238;190904.02302177623;1;0.23958456774364403;0
36;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;0;0;0.0;1;0.25796610515199925;0
36;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.25796610515199925;0
37;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.5;2169263;1348479.8825358814;820783.1174641186;1;0.17871608798593333;0
37;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;2169098;1105109.9769782238;1063988.0230217762;1;0.1552986659817114;0
37;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.25774666753570125;0
38;2;b'\xc2\xa2\xc2\xa3\xc2\xa2\xc2\xa3\xc2\xa4\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.4285714285714286;0.4285714285714286;0.75;24114508;1348479.8825358814;22766028.117464118;1;0.24665923125104486;0
38;3;b'\xc2\xa3\xc2\xa2\xc2\xa3\xc2\xa4\xc2\xa4!';b'\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;24114501;1105109.9769782238;23009391.023021776;1;0.22322659593248545;0
38;4;b'\xc2\xa2\xc2\xa3\xc2\xa4\xc2\xa4!';b'!';0.19999999999999996;0.19999999999999996;0.25;24114495;0;24114495.0;1;0.11681967075939867;0
39;2;b'\xc2\xa3\xc2\xa4\xc2\xa4!';b'\xc2\xa2\xc2\xa4!';0.5;0.5;0.5;1567179;1348479.8825358814;218699.11746411864;1;0.2368421180237993;0
39;3;b'\xc2\xa4\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;1.0;1567172;1105109.9769782238;462062.02302177623;1;0.21340948270523988;0
39;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;0;0;0.0;1;0.2578999561206712;0
39;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.2578999561206712;0
40;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;2676976;4272840.260878887;1595864.260878887;1;0.4114193656684152;0
40;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;2611163;5303021.611075159;2691858.611075159;1;0.5169491540330745;0
40;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;2611157;0;2611157.0;1;0.0063387525915437936;0
40;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.2577587033856518;0
41;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;12096930;4272840.260878887;7824089.739121113;1;0.4114194619552148;0
