CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
0;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;21003036;1752368.111339522;19250667.88866048;1;0.42609827386944404;0
0;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;13983772;0.0;13983772.0;1;0.9332308228370423;1
0;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;13983768;0;13983768.0;1;0.9332312079842406;0
0;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.2796834751118866;1
1;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;9931761;1752368.111339522;8179392.8886604775;1;0.427063837895875;0
1;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;9931754;1374362.033577526;8557391.966422474;1;0.3906675164448323;0
1;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2146314018503113;1
2;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;9940661;1752368.111339522;8188292.8886604775;1;0.42619456066904826;0
2;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;9940636;1374362.033577526;8566273.966422474;1;0.38979997238039843;0
2;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2146190771399619;1
3;2;b'\xc2\xa6\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.6;1315877;0.0;1315877.0;1;0.9564719528047068;2
3;3;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.5;0.5;0.5;1313306;0.0;1313306.0;1;0.9567195061664892;1
