CaseID;Prefix length;Ground truth;Predicted;Levenshtein;Damerau;Jaccard;Ground truth times;Predicted times;MAE;In time;Dev. in time;Num corrections
0;2;b'\xc2\xa3\xc2\xa2\xc2\xaa\xc2\xa4!';b'\xc2\xa2\xc2\xa2\xc2\xa3!';0.4;0.4;0.6;7431480;14974499.960980246;7543019.960980246;0;1.1761671545472396;4
3;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;7689840;9061526.339538384;1371686.3395383842;1;0.9216610099676326;0
3;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;5966220;5086122.48866631;880097.51133369;1;0.7454252709006469;0
3;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8143060541520364;0
5;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219880;9061526.339538384;2158353.660461616;0;1.0563628066745385;3
5;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2607600;0.0;2607600.0;0;1.0212025666536775;2
5;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252862370347872;1
6;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219880;9061526.339538384;2158353.660461616;0;1.0563628066745385;3
6;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;2607600;0.0;2607600.0;0;1.0212025666536775;2
6;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252862370347872;1
7;2;b'\xc2\xaf\xc2\xa3\xc2\xa4\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.6;0.6;0.6;12957660;9061526.339538384;3896133.660461616;1;0.9187354663264123;0
7;3;b'\xc2\xa3\xc2\xa4\xc2\xa2!';b'\xc2\xa4!';0.5;0.5;0.5;12957420;4956681.632576682;8000738.367423318;1;0.5974888050055099;0
8;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219760;9061526.339538384;2158233.660461616;0;1.0563111518108894;3
8;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5253600;0.0;5253600.0;1;0.814052475730486;1
8;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252251903777474;1
9;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;11219760;9061526.339538384;2158233.660461616;0;1.0563111518108894;3
9;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5253600;0.0;5253600.0;1;0.814052475730486;1
9;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.2252251903777474;1
10;2;b'\xc2\xa2\xc2\xa3\xc2\xaa\xc2\xa4!';b'\xc2\xa2\xc2\xa3\xc2\xa4!';0.8;0.8;0.8;9859020;7065406.08865455;2793613.91134545;1;0.5529736183869282;0
10;3;b'\xc2\xa3\xc2\xaa\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;6207840;4853867.647785701;1353972.3522142991;1;0.6656470857211199;0
10;4;b'\xc2\xaa\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;5431920;1154614.0604205674;4277305.939579433;1;0.4368525435145597;0
10;5;b'\xc2\xa4!';b'!';0.5;0.5;0.5;3605760;0;3605760.0;1;0.48941104948894737;0
10;6;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.7716156572943588;0
11;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9057273.40381308;3456693.403813081;0;1.2922288587749795;3
11;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;0;1.0216909399099967;2
12;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9057273.40381308;3456693.403813081;0;1.2922288587749795;3
12;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;0;1.0216909399099967;2
13;2;b'\xc2\xa2!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.25;5600580;9057273.40381308;3456693.403813081;0;1.2922288587749795;3
13;3;b'!';b'\xc2\xa3!';0.5;0.5;0.5;0;0.0;0.0;0;1.0216909399099967;2
14;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;16841280;4956681.632576682;11884598.367423318;1;0.7217891905321546;1
14;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;13653300;5090375.424391614;8562924.575608386;1;0.9817598069005945;0
14;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6519366271900133;1
15;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;7669920;9061526.339538384;1391606.3395383842;1;0.9212900341286977;0
15;3;b'\xc2\xa3!';b'\xc2\xa4!';0.5;0.5;0.33333333333333326;5946000;5086122.48866631;859877.51133369;1;0.745077774545189;0
15;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8123760406102362;0
16;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13657620;9057273.40381308;4600346.596186919;0;1.2922147710848935;3
16;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5477820;0.0;5477820.0;0;1.223539363464107;2
16;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6522606440619942;1
17;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13657620;9057273.40381308;4600346.596186919;0;1.2922147710848935;3
17;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5477820;0.0;5477820.0;0;1.223539363464107;2
17;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6522606440619942;1
18;2;b'\xc2\xa2\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.5;13657620;9057273.40381308;4600346.596186919;0;1.2922147710848935;3
18;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;5477820;0.0;5477820.0;0;1.223539363464107;2
18;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;1.6522606440619942;1
22;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;3797520;4956681.632576682;1159161.6325766817;1;0.9176550416963538;1
22;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;3727260;4956681.632576682;1229421.6325766817;1;0.9231539367266409;0
22;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8269333203659067;0
23;2;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';1.0;1.0;1.0;3797520;4956681.632576682;1159161.6325766817;1;0.9176550416963538;1
23;3;b'\xc2\xa4!';b'\xc2\xa4!';1.0;1.0;1.0;3727260;4956681.632576682;1229421.6325766817;1;0.9231539367266409;0
23;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8269333203659067;0
24;2;b'\xc2\xa2\xc2\xa3\xc2\xa4!';b'\xc2\xa3\xc2\xa4!';0.75;0.75;0.75;3723600;4956681.632576682;1233081.6325766817;1;0.6797984822820883;1
24;3;b'\xc2\xa3\xc2\xa4!';b'\xc2\xa4!';0.6666666666666667;0.6666666666666667;0.6666666666666666;3723540;4956681.632576682;1233141.6325766817;1;0.6798031781787837;0
24;4;b'\xc2\xa4!';b'!';0.5;0.5;0.5;1387620;0;1387620.0;1;0.47468941334893866;0
24;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.583291416222936;0
25;2;b'\xc2\xa3\xc2\xa2\xc2\xaa!';b'\xc2\xa3\xc2\xa4!';0.5;0.5;0.4;15560700;8855692.59594047;6705007.404059529;1;0.7012705453192544;0
26;2;b'\xc2\xa4\xc2\xa3!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.6666666666666667;1.0;7692660;9061526.339538384;1368866.3395383842;1;0.920012750227555;0
26;3;b'\xc2\xa3!';b'\xc2\xa3!';1.0;1.0;1.0;530400;0.0;530400.0;1;0.7713667747695038;1
26;4;b'!';b'!';1.0;1.0;1.0;0;0;0.0;1;0.8128785015566417;0
27;2;b'\xc2\xa2\xc2\xa3\xc2\xaa!';b'\xc2\xa3\xc2\xa4!';0.5;0.5;0.4;19117020;9057273.40381308;10059746.59618692;0;1.4802337788711166;3
27;3;b'\xc2\xa3\xc2\xaa!';b'\xc2\xa3!';0.6666666666666667;0.6666666666666667;0.6666666666666666;18598980;0.0;18598980.0;1;0.8119111468373938;1
27;4;b'\xc2\xaa!';b'!';0.5;0.5;0.5;15911580;0;15911580.0;0;1.0222403598233558;1
27;5;b'!';b'!';1.0;1.0;1.0;0;0;0.0;0;2.267559292160624;1
28;2;b'!';b'\xc2\xa3\xc2\xa4!';0.33333333333333337;0.33333333333333337;0.33333333333333326;0;4956681.632576682;4956681.632576682;1;0.7261892457357234;1
29;2;b'\xc2\xa4\xc2\xa2\xc2\xa3\xc2\xaa!';b'\xc2\xa2\xc2\xa3\xc2\xa4!';0.6;0.6;0.8;28881840;7065406.08865455;21816433.911345452;1;0.553058144527445;0
